event_date,longitude,latitude,population_density_2015
2007-11-23 00:00:00,121.3088,14.4882,1179.7725830078125
2007-11-23 00:00:00,124.21,13.949,163.3876495361328
2007-11-24 00:00:00,124.1604,13.7856,75.59310150146484
2007-11-25 00:00:00,121.25,17.75,20.52054786682129
2007-11-26 00:00:00,120.9096,18.5038,23.721683502197266
2007-11-28 00:00:00,-155.8801,19.4272,61.67386245727539
2007-11-30 00:00:00,-117.1378,33.0409,3.23537015914917
2007-12-01 00:00:00,13.8188,47.8734,244.92124938964844
2007-12-03 00:00:00,-123.0135,47.0568,135.32691955566406
2007-12-03 00:00:00,-122.3406,47.6373,3212.787109375
2007-12-03 00:00:00,-123.1628,47.3434,23.9243392944336
2007-12-03 10:00:00,-123.1341,49.3,0.2918362319469452
2007-12-04 17:30:00,-123.8673,43.6768,0.5985068082809448
2007-12-05 00:00:00,107.4435,-6.7883,1217.8341064453125
2007-12-05 00:00:00,-122.416,47.645,2163.23046875
2007-12-07 14:30:00,-158.121,21.462,0.0
2007-12-08 00:00:00,-84.822,39.101,2.200226306915283
2007-12-08 00:00:00,-122.2039,47.4728,2091.40087890625
2007-12-11 00:00:00,38.235,-3.571,15.907404899597168
2007-12-11 00:00:00,-60.566,11.267,124.18753051757812
2007-12-11 00:00:00,-60.644,11.3,46.142276763916016
2007-12-11 00:00:00,-70.707,19.455,3860.884033203125
2007-12-11 12:00:00,-123.336,46.1049,0.0
2007-12-12 00:00:00,-66.051,18.432,7763.2314453125
2007-12-12 00:00:00,-123.204,46.103,769.0870971679688
2007-12-16 00:00:00,-79.7569,40.3875,1354.5859375
2007-12-19 00:00:00,-74.7631,4.847,25.682292938232425
2007-12-24 00:00:00,81.0473,6.9935,3379.970703125
2007-12-26 00:00:00,111.1835,-7.6511,889.0481567382812
2007-12-26 00:00:00,109.547,-7.6213,852.3374633789062
2007-12-31 00:00:00,111.1167,-7.6667,1024.921630859375
2008-01-01 00:00:00,-79.732,40.3916,540.678466796875
2008-01-03 00:00:00,125.1251,10.1831,199.6982269287109
2008-01-03 00:00:00,106.5458,29.5524,42600.140625
2008-01-03 00:00:00,125.2172,10.0374,43.74893951416016
2008-01-03 00:00:00,114.4396,4.6401,113.94783020019533
2008-01-04 00:00:00,105.9,20.5667,740.7147827148438
2008-01-06 00:00:00,-117.207,32.8008,1708.8929443359375
2008-01-06 00:00:00,112.6278,-7.972,11444.1669921875
2008-01-06 00:00:00,-123.8405,44.0302,61.76677703857422
2008-01-06 00:00:00,73.4538,34.3932,339.8046875
